run_id,seed,workload,alpha,beta,policy,task_id,candidate_count,feasible_count,selected_candidate,selected_group_size,selected_sketch,admitted,latency_s,goodput_contrib,challenge_ms_task,false_risk,infeasible,low_risk,reason
a_min_038325,20260515,queued-8,0.05,0.9,homogeneous_only,eval_125,13,11,cand_homo_ff,1,scalar16,1,148.34483,1,0.360349,0.0,0,1,homogeneous_only
a_min_038326,20260515,queued-8,0.05,0.9,homogeneous_only,eval_126,13,11,cand_homo_ff,1,scalar16,1,149.56068,1,0.360349,0.0,0,1,homogeneous_only
a_min_038327,20260515,queued-8,0.05,0.9,homogeneous_only,eval_127,13,11,cand_homo_ff,1,scalar16,1,150.77869,1,0.360349,0.0,0,1,homogeneous_only
a_min_038328,20260515,queued-8,0.05,0.9,homogeneous_only,eval_128,13,11,cand_homo_ff,1,scalar16,1,151.99652,1,0.360349,0.0,0,1,homogeneous_only
a_min_038329,20260515,queued-8,0.05,0.9,homogeneous_only,eval_129,13,11,cand_homo_ff,1,scalar16,1,152.96417,1,0.360349,0.0,0,1,homogeneous_only
a_min_038330,20260515,queued-8,0.05,0.9,homogeneous_only,eval_130,13,11,cand_homo_ff,1,scalar16,1,154.18029,1,0.360349,0.0,0,1,homogeneous_only
a_min_038331,20260515,queued-8,0.05,0.9,homogeneous_only,eval_131,13,11,cand_homo_ff,1,scalar16,1,155.39686,1,0.360349,0.0,0,1,homogeneous_only
a_min_038332,20260515,queued-8,0.05,0.9,homogeneous_only,eval_132,13,11,cand_homo_ff,1,scalar16,1,156.61361,1,0.360349,0.0,0,1,homogeneous_only
a_min_038333,20260515,queued-8,0.05,0.9,homogeneous_only,eval_133,13,11,cand_homo_ff,1,scalar16,1,157.83018,1,0.360349,0.0,0,1,homogeneous_only
a_min_038334,20260515,queued-8,0.05,0.9,homogeneous_only,eval_134,13,11,cand_homo_ff,1,scalar16,1,159.04675,1,0.360349,0.0,0,1,homogeneous_only
a_min_038335,20260515,queued-8,0.05,0.9,homogeneous_only,eval_135,13,11,cand_homo_ff,1,scalar16,1,160.26341,1,0.360349,0.0,0,1,homogeneous_only
a_min_038336,20260515,queued-8,0.05,0.9,homogeneous_only,eval_136,13,11,cand_homo_ff,1,scalar16,1,161.47971,1,0.360349,0.0,0,1,homogeneous_only
a_min_038337,20260515,queued-8,0.05,0.9,homogeneous_only,eval_137,13,11,cand_homo_ff,1,scalar16,1,162.44817,1,0.360349,0.0,0,1,homogeneous_only
a_min_038338,20260515,queued-8,0.05,0.9,homogeneous_only,eval_138,13,11,cand_homo_ff,1,scalar16,1,163.66645,1,0.360349,0.0,0,1,homogeneous_only
a_min_038339,20260515,queued-8,0.05,0.9,homogeneous_only,eval_139,13,11,cand_homo_ff,1,scalar16,1,164.88455,1,0.360349,0.0,0,1,homogeneous_only
a_min_038340,20260515,queued-8,0.05,0.9,homogeneous_only,eval_140,13,11,cand_homo_ff,1,scalar16,1,166.10112,1,0.360349,0.0,0,1,homogeneous_only
a_min_038341,20260515,queued-8,0.05,0.9,homogeneous_only,eval_141,13,11,cand_homo_ff,1,scalar16,1,167.31652,1,0.360349,0.0,0,1,homogeneous_only
a_min_038342,20260515,queued-8,0.05,0.9,homogeneous_only,eval_142,13,11,cand_homo_ff,1,scalar16,1,168.5321,1,0.360349,0.0,0,1,homogeneous_only
a_min_038343,20260515,queued-8,0.05,0.9,homogeneous_only,eval_143,13,11,cand_homo_ff,1,scalar16,1,169.7475,1,0.360349,0.0,0,1,homogeneous_only
a_min_038344,20260515,queued-8,0.05,0.9,homogeneous_only,eval_144,13,11,cand_homo_ff,1,scalar16,1,170.9629,1,0.360349,0.0,0,1,homogeneous_only
a_min_038345,20260515,queued-8,0.05,0.9,homogeneous_only,eval_145,13,11,cand_homo_ff,1,scalar16,1,171.92839,1,0.360349,0.0,0,1,homogeneous_only
a_min_038346,20260515,queued-8,0.05,0.9,homogeneous_only,eval_146,13,11,cand_homo_ff,1,scalar16,1,173.14352,1,0.360349,0.0,0,1,homogeneous_only
a_min_038347,20260515,queued-8,0.05,0.9,homogeneous_only,eval_147,13,11,cand_homo_ff,1,scalar16,1,174.36081,1,0.360349,0.0,0,1,homogeneous_only
a_min_038348,20260515,queued-8,0.05,0.9,homogeneous_only,eval_148,13,11,cand_homo_ff,1,scalar16,1,175.57792,1,0.360349,0.0,0,1,homogeneous_only
a_min_038349,20260515,queued-8,0.05,0.9,homogeneous_only,eval_149,13,11,cand_homo_ff,1,scalar16,1,176.79485,1,0.360349,0.0,0,1,homogeneous_only
a_min_038350,20260515,queued-8,0.05,0.9,homogeneous_only,eval_150,13,11,cand_homo_ff,1,scalar16,1,178.01025,1,0.360349,0.0,0,1,homogeneous_only
a_min_038351,20260515,queued-8,0.05,0.9,homogeneous_only,eval_151,13,11,cand_homo_ff,1,scalar16,1,179.22592,1,0.360349,0.0,0,1,homogeneous_only
a_min_038352,20260515,queued-8,0.05,0.9,homogeneous_only,eval_152,13,11,cand_homo_ff,1,scalar16,1,180.44177,1,0.360349,0.0,0,1,homogeneous_only
a_min_038353,20260515,queued-8,0.05,0.9,homogeneous_only,eval_153,13,11,cand_homo_ff,1,scalar16,1,181.40744,1,0.360349,0.0,0,1,homogeneous_only
a_min_038354,20260515,queued-8,0.05,0.9,homogeneous_only,eval_154,13,11,cand_homo_ff,1,scalar16,1,182.62311,1,0.360349,0.0,0,1,homogeneous_only
a_min_038355,20260515,queued-8,0.05,0.9,homogeneous_only,eval_155,13,11,cand_homo_ff,1,scalar16,1,183.83887,1,0.360349,0.0,0,1,homogeneous_only
a_min_038356,20260515,queued-8,0.05,0.9,homogeneous_only,eval_156,13,11,cand_homo_ff,1,scalar16,1,185.05427,1,0.360349,0.0,0,1,homogeneous_only
a_min_038357,20260515,queued-8,0.05,0.9,homogeneous_only,eval_157,13,11,cand_homo_ff,1,scalar16,1,186.27183,1,0.360349,0.0,0,1,homogeneous_only
a_min_038358,20260515,queued-8,0.05,0.9,homogeneous_only,eval_158,13,11,cand_homo_ff,1,scalar16,1,187.48921,1,0.360349,0.0,0,1,homogeneous_only
a_min_038359,20260515,queued-8,0.05,0.9,homogeneous_only,eval_159,13,11,cand_homo_ff,1,scalar16,1,188.70641,1,0.360349,0.0,0,1,homogeneous_only
a_min_038360,20260515,queued-8,0.05,0.9,homogeneous_only,eval_160,13,11,cand_homo_ff,1,scalar16,1,189.92208,1,0.360349,0.0,0,1,homogeneous_only
a_min_038361,20260515,queued-8,0.05,0.9,homogeneous_only,eval_161,13,11,cand_homo_ff,1,scalar16,1,190.88865,1,0.360349,0.0,0,1,homogeneous_only
a_min_038362,20260515,queued-8,0.05,0.9,homogeneous_only,eval_162,13,11,cand_homo_ff,1,scalar16,1,192.1054,1,0.360349,0.0,0,1,homogeneous_only
a_min_038363,20260515,queued-8,0.05,0.9,homogeneous_only,eval_163,13,11,cand_homo_ff,1,scalar16,1,193.32197,1,0.360349,0.0,0,1,homogeneous_only
a_min_038364,20260515,queued-8,0.05,0.9,homogeneous_only,eval_164,13,11,cand_homo_ff,1,scalar16,1,194.53854,1,0.360349,0.0,0,1,homogeneous_only
a_min_038365,20260515,queued-8,0.05,0.9,homogeneous_only,eval_165,13,11,cand_homo_ff,1,scalar16,1,195.7552,1,0.360349,0.0,0,1,homogeneous_only
a_min_038366,20260515,queued-8,0.05,0.9,homogeneous_only,eval_166,13,11,cand_homo_ff,1,scalar16,1,196.9715,1,0.360349,0.0,0,1,homogeneous_only
a_min_038367,20260515,queued-8,0.05,0.9,homogeneous_only,eval_167,13,11,cand_homo_ff,1,scalar16,1,198.18996,1,0.360349,0.0,0,1,homogeneous_only
a_min_038368,20260515,queued-8,0.05,0.9,homogeneous_only,eval_168,13,11,cand_homo_ff,1,scalar16,1,199.40824,1,0.360349,0.0,0,1,homogeneous_only
a_min_038369,20260515,queued-8,0.05,0.9,homogeneous_only,eval_169,13,11,cand_homo_ff,1,scalar16,1,200.37634,1,0.360349,0.0,0,1,homogeneous_only
a_min_038370,20260515,queued-8,0.05,0.9,homogeneous_only,eval_170,13,11,cand_homo_ff,1,scalar16,1,201.59291,1,0.360349,0.0,0,1,homogeneous_only
a_min_038371,20260515,queued-8,0.05,0.9,homogeneous_only,eval_171,13,11,cand_homo_ff,1,scalar16,1,202.80921,1,0.360349,0.0,0,1,homogeneous_only
a_min_038372,20260515,queued-8,0.05,0.9,homogeneous_only,eval_172,13,11,cand_homo_ff,1,scalar16,1,204.02569,1,0.360349,0.0,0,1,homogeneous_only
a_min_038373,20260515,queued-8,0.05,0.9,homogeneous_only,eval_173,13,11,cand_homo_ff,1,scalar16,1,205.24199,1,0.360349,0.0,0,1,homogeneous_only
a_min_038374,20260515,queued-8,0.05,0.9,homogeneous_only,eval_174,13,11,cand_homo_ff,1,scalar16,1,206.45829,1,0.360349,0.0,0,1,homogeneous_only
a_min_038375,20260515,queued-8,0.05,0.9,homogeneous_only,eval_175,13,11,cand_homo_ff,1,scalar16,1,207.67468,1,0.360349,0.0,0,1,homogeneous_only
a_min_038376,20260515,queued-8,0.05,0.9,homogeneous_only,eval_176,13,11,cand_homo_ff,1,scalar16,1,208.89071,1,0.360349,0.0,0,1,homogeneous_only
a_min_038377,20260515,queued-8,0.05,0.9,homogeneous_only,eval_177,13,11,cand_homo_ff,1,scalar16,1,209.8589,1,0.360349,0.0,0,1,homogeneous_only
a_min_038378,20260515,queued-8,0.05,0.9,homogeneous_only,eval_178,13,11,cand_homo_ff,1,scalar16,1,211.07691,1,0.360349,0.0,0,1,homogeneous_only
a_min_038379,20260515,queued-8,0.05,0.9,homogeneous_only,eval_179,13,11,cand_homo_ff,1,scalar16,1,212.29474,1,0.360349,0.0,0,1,homogeneous_only
a_min_038380,20260515,queued-8,0.05,0.9,homogeneous_only,eval_180,13,11,cand_homo_ff,1,scalar16,1,213.51104,1,0.360349,0.0,0,1,homogeneous_only
a_min_038381,20260515,queued-8,0.05,0.9,homogeneous_only,eval_181,13,11,cand_homo_ff,1,scalar16,1,214.72815,1,0.360349,0.0,0,1,homogeneous_only
a_min_038382,20260515,queued-8,0.05,0.9,homogeneous_only,eval_182,13,11,cand_homo_ff,1,scalar16,1,215.94544,1,0.360349,0.0,0,1,homogeneous_only
a_min_038383,20260515,queued-8,0.05,0.9,homogeneous_only,eval_183,13,11,cand_homo_ff,1,scalar16,1,217.16255,1,0.360349,0.0,0,1,homogeneous_only
a_min_038384,20260515,queued-8,0.05,0.9,homogeneous_only,eval_184,13,11,cand_homo_ff,1,scalar16,1,218.37966,1,0.360349,0.0,0,1,homogeneous_only
a_min_038385,20260515,queued-8,0.05,0.9,homogeneous_only,eval_185,13,11,cand_homo_ff,1,scalar16,1,219.34686,1,0.360349,0.0,0,1,homogeneous_only
a_min_038386,20260515,queued-8,0.05,0.9,homogeneous_only,eval_186,13,11,cand_homo_ff,1,scalar16,1,220.5637,1,0.360349,0.0,0,1,homogeneous_only
a_min_038387,20260515,queued-8,0.05,0.9,homogeneous_only,eval_187,13,11,cand_homo_ff,1,scalar16,1,221.7827,1,0.360349,0.0,0,1,homogeneous_only
a_min_038388,20260515,queued-8,0.05,0.9,homogeneous_only,eval_188,13,11,cand_homo_ff,1,scalar16,1,223.00152,1,0.360349,0.0,0,1,homogeneous_only
a_min_038389,20260515,queued-8,0.05,0.9,homogeneous_only,eval_189,13,11,cand_homo_ff,1,scalar16,1,224.22016,1,0.360349,0.0,0,1,homogeneous_only
a_min_038390,20260515,queued-8,0.05,0.9,homogeneous_only,eval_190,13,11,cand_homo_ff,1,scalar16,1,225.43727,1,0.360349,0.0,0,1,homogeneous_only
a_min_038391,20260515,queued-8,0.05,0.9,homogeneous_only,eval_191,13,11,cand_homo_ff,1,scalar16,1,226.65438,1,0.360349,0.0,0,1,homogeneous_only
a_min_038392,20260515,queued-8,0.05,0.9,homogeneous_only,eval_192,13,11,cand_homo_ff,1,scalar16,1,227.87167,1,0.360349,0.0,0,1,homogeneous_only
a_min_038393,20260515,queued-8,0.05,0.9,homogeneous_only,eval_193,13,11,cand_homo_ff,1,scalar16,1,228.83878,1,0.360349,0.0,0,1,homogeneous_only
a_min_038394,20260515,queued-8,0.05,0.9,homogeneous_only,eval_194,13,11,cand_homo_ff,1,scalar16,1,230.05589,1,0.360349,0.0,0,1,homogeneous_only
a_min_038395,20260515,queued-8,0.05,0.9,homogeneous_only,eval_195,13,11,cand_homo_ff,1,scalar16,1,231.27309,1,0.360349,0.0,0,1,homogeneous_only
a_min_038396,20260515,queued-8,0.05,0.9,homogeneous_only,eval_196,13,11,cand_homo_ff,1,scalar16,1,232.48993,1,0.360349,0.0,0,1,homogeneous_only
a_min_038397,20260515,queued-8,0.05,0.9,homogeneous_only,eval_197,13,11,cand_homo_ff,1,scalar16,1,233.70893,1,0.360349,0.0,0,1,homogeneous_only
a_min_038398,20260515,queued-8,0.05,0.9,homogeneous_only,eval_198,13,11,cand_homo_ff,1,scalar16,1,234.92775,1,0.360349,0.0,0,1,homogeneous_only
a_min_038399,20260515,queued-8,0.05,0.9,homogeneous_only,eval_199,13,11,cand_homo_ff,1,scalar16,1,236.14639,1,0.360349,0.0,0,1,homogeneous_only
a_min_038400,20260515,queued-8,0.05,0.9,homogeneous_only,eval_200,13,11,cand_homo_ff,1,scalar16,1,237.3635,1,0.360349,0.0,0,1,homogeneous_only
a_min_038401,20260515,queued-8,0.1,0.9,random,eval_001,13,13,cand_wan_e_f,3,scalar16,1,1.01983,1,0.360349,0.0165,1,0,random_scalar16
a_min_038402,20260515,queued-8,0.1,0.9,random,eval_002,13,13,cand_wan_a_c,3,scalar16,1,1.08721,1,0.360349,0.011,1,0,random_scalar16
a_min_038403,20260515,queued-8,0.1,0.9,random,eval_003,13,13,cand_lan_b_d,3,scalar16,1,1.01183,1,0.360349,0.0245,1,0,random_scalar16
a_min_038404,20260515,queued-8,0.1,0.9,random,eval_004,13,13,cand_lan_a_d,3,scalar16,1,0.97823,1,0.360349,0.009,1,0,random_scalar16
a_min_038405,20260515,queued-8,0.1,0.9,random,eval_005,13,13,cand_wan_e_f,3,scalar16,1,2.03975,1,0.360349,0.0165,1,0,random_scalar16
a_min_038406,20260515,queued-8,0.1,0.9,random,eval_006,13,13,cand_lan_a_d,3,scalar16,1,1.95619,1,0.360349,0.009,1,0,random_scalar16
a_min_038407,20260515,queued-8,0.1,0.9,random,eval_007,13,13,cand_wan_a_c,3,scalar16,1,2.17613,1,0.360349,0.011,1,0,random_scalar16
a_min_038408,20260515,queued-8,0.1,0.9,random,eval_008,13,13,cand_lan_a_c,3,scalar16,1,0.99674,1,0.360349,0.011,1,0,random_scalar16
a_min_038409,20260515,queued-8,0.1,0.9,random,eval_009,13,13,cand_wan_e_f,3,scalar16,1,2.81111,1,0.360349,0.0165,1,0,random_scalar16
a_min_038410,20260515,queued-8,0.1,0.9,random,eval_010,13,13,cand_wan_a_c,3,scalar16,1,3.01316,1,0.360349,0.011,1,0,random_scalar16
a_min_038411,20260515,queued-8,0.1,0.9,random,eval_011,13,13,cand_lan_a_brtxint8,3,scalar16,1,0.95972,1,0.360349,0.0155,1,0,random_scalar16
a_min_038412,20260515,queued-8,0.1,0.9,random,eval_012,13,13,cand_wan_a_c,3,scalar16,1,4.09866,1,0.360349,0.011,1,0,random_scalar16
a_min_038413,20260515,queued-8,0.1,0.9,random,eval_013,13,13,cand_wan_a_brtxint8,3,scalar16,1,1.05172,1,0.360349,0.0155,1,0,random_scalar16
a_min_038414,20260515,queued-8,0.1,0.9,random,eval_014,13,13,cand_wan_e_f,3,scalar16,1,3.82923,1,0.360349,0.0165,1,0,random_scalar16
a_min_038415,20260515,queued-8,0.1,0.9,random,eval_015,13,13,cand_wan_a_b,3,scalar16,1,1.03501,1,0.360349,0.015,1,0,random_scalar16
a_min_038416,20260515,queued-8,0.1,0.9,random,eval_016,13,13,cand_wan_b_d,3,scalar16,1,1.10185,1,0.360349,0.0245,1,0,random_scalar16
a_min_038417,20260515,queued-8,0.1,0.9,random,eval_017,13,13,cand_lan_a_c,3,scalar16,1,1.49195,1,0.360349,0.011,1,0,random_scalar16
a_min_038418,20260515,queued-8,0.1,0.9,random,eval_018,13,13,cand_homo_ff,1,scalar16,1,1.21783,1,0.360349,0.0,0,1,random_scalar16
a_min_038419,20260515,queued-8,0.1,0.9,random,eval_019,13,13,cand_lan_a_b,3,scalar16,1,0.94445,1,0.360349,0.015,1,0,random_scalar16
a_min_038420,20260515,queued-8,0.1,0.9,random,eval_020,13,13,cand_wan_a_brtxint8,3,scalar16,1,1.85344,1,0.360349,0.0155,1,0,random_scalar16
a_min_038421,20260515,queued-8,0.1,0.9,random,eval_021,13,13,cand_wan_a_brtxint8,3,scalar16,1,2.90435,1,0.360349,0.0155,1,0,random_scalar16
a_min_038422,20260515,queued-8,0.1,0.9,random,eval_022,13,13,cand_wan_e_f,3,scalar16,1,4.59672,1,0.360349,0.0165,1,0,random_scalar16
a_min_038423,20260515,queued-8,0.1,0.9,random,eval_023,13,13,cand_lan_a_d,3,scalar16,1,2.4319,1,0.360349,0.009,1,0,random_scalar16
a_min_038424,20260515,queued-8,0.1,0.9,random,eval_024,13,13,cand_lan_a_b,3,scalar16,1,1.88656,1,0.360349,0.015,1,0,random_scalar16
a_min_038425,20260515,queued-8,0.1,0.9,random,eval_025,13,13,cand_wan_a_b,3,scalar16,1,1.56921,1,0.360349,0.015,1,0,random_scalar16
a_min_038426,20260515,queued-8,0.1,0.9,random,eval_026,13,13,cand_wan_a_d,3,scalar16,1,1.06744,1,0.360349,0.009,1,0,random_scalar16
a_min_038427,20260515,queued-8,0.1,0.9,random,eval_027,13,13,cand_wan_e_f,3,scalar16,1,5.36592,1,0.360349,0.0165,1,0,random_scalar16
a_min_038428,20260515,queued-8,0.1,0.9,random,eval_028,13,13,cand_wan_a_c,3,scalar16,1,4.68488,1,0.360349,0.011,1,0,random_scalar16
a_min_038429,20260515,queued-8,0.1,0.9,random,eval_029,13,13,cand_lan_b_d,3,scalar16,1,1.27267,1,0.360349,0.0245,1,0,random_scalar16
a_min_038430,20260515,queued-8,0.1,0.9,random,eval_030,13,13,cand_wan_a_brtxint8,3,scalar16,1,3.70526,1,0.360349,0.0155,1,0,random_scalar16
a_min_038431,20260515,queued-8,0.1,0.9,random,eval_031,13,13,cand_lan_a_c,3,scalar16,1,2.23608,1,0.360349,0.011,1,0,random_scalar16
a_min_038432,20260515,queued-8,0.1,0.9,random,eval_032,13,13,cand_wan_a_brtxint8,3,scalar16,1,4.75797,1,0.360349,0.0155,1,0,random_scalar16
a_min_038433,20260515,queued-8,0.1,0.9,random,eval_033,13,13,cand_lan_a_d,3,scalar16,1,2.90923,1,0.360349,0.009,1,0,random_scalar16
a_min_038434,20260515,queued-8,0.1,0.9,random,eval_034,13,13,cand_wan_e_f,3,scalar16,1,6.13485,1,0.360349,0.0165,1,0,random_scalar16
a_min_038435,20260515,queued-8,0.1,0.9,random,eval_035,13,13,cand_wan_a_b,3,scalar16,1,2.35503,1,0.360349,0.015,1,0,random_scalar16
a_min_038436,20260515,queued-8,0.1,0.9,random,eval_036,13,13,cand_lan_a_d,3,scalar16,1,3.88629,1,0.360349,0.009,1,0,random_scalar16
a_min_038437,20260515,queued-8,0.1,0.9,random,eval_037,13,13,cand_lan_a_c,3,scalar16,1,2.9821,1,0.360349,0.011,1,0,random_scalar16
a_min_038438,20260515,queued-8,0.1,0.9,random,eval_038,13,13,cand_lan_e_f,3,scalar16,1,0.92864,1,0.360349,0.0165,1,0,random_scalar16
a_min_038439,20260515,queued-8,0.1,0.9,random,eval_039,13,13,cand_wan_b_d,3,scalar16,1,1.45631,1,0.360349,0.0245,1,0,random_scalar16
a_min_038440,20260515,queued-8,0.1,0.9,random,eval_040,13,13,cand_lan_a_b,3,scalar16,1,2.33029,1,0.360349,0.015,1,0,random_scalar16
a_min_038441,20260515,queued-8,0.1,0.9,random,eval_041,13,13,cand_lan_a_c,3,scalar16,1,3.72623,1,0.360349,0.011,1,0,random_scalar16
a_min_038442,20260515,queued-8,0.1,0.9,random,eval_042,13,13,cand_wan_e_f,3,scalar16,1,6.90396,1,0.360349,0.0165,1,0,random_scalar16
a_min_038443,20260515,queued-8,0.1,0.9,random,eval_043,13,13,cand_wan_a_c,3,scalar16,1,5.27101,1,0.360349,0.011,1,0,random_scalar16
a_min_038444,20260515,queued-8,0.1,0.9,random,eval_044,13,13,cand_lan_a_d,3,scalar16,1,4.61362,1,0.360349,0.009,1,0,random_scalar16
a_min_038445,20260515,queued-8,0.1,0.9,random,eval_045,13,13,cand_lan_a_brtxint8,3,scalar16,1,0.96062,1,0.360349,0.0155,1,0,random_scalar16
a_min_038446,20260515,queued-8,0.1,0.9,random,eval_046,13,13,cand_wan_a_brtxint8,3,scalar16,1,5.31023,1,0.360349,0.0155,1,0,random_scalar16
a_min_038447,20260515,queued-8,0.1,0.9,random,eval_047,13,13,cand_wan_a_c,3,scalar16,1,6.35903,1,0.360349,0.011,1,0,random_scalar16
a_min_038448,20260515,queued-8,0.1,0.9,random,eval_048,13,13,cand_lan_a_d,3,scalar16,1,5.59266,1,0.360349,0.009,1,0,random_scalar16
a_min_038449,20260515,queued-8,0.1,0.9,random,eval_049,13,13,cand_lan_b_d,3,scalar16,1,1.53513,1,0.360349,0.0245,1,0,random_scalar16
a_min_038450,20260515,queued-8,0.1,0.9,random,eval_050,13,13,cand_lan_a_c,3,scalar16,1,4.47036,1,0.360349,0.011,1,0,random_scalar16
a_min_038451,20260515,queued-8,0.1,0.9,random,eval_051,13,13,cand_wan_b_d,3,scalar16,1,2.06023,1,0.360349,0.0245,1,0,random_scalar16
a_min_038452,20260515,queued-8,0.1,0.9,random,eval_052,13,13,cand_homo_ff,1,scalar16,1,1.43593,1,0.360349,0.0,0,1,random_scalar16
a_min_038453,20260515,queued-8,0.1,0.9,random,eval_053,13,13,cand_wan_a_brtxint8,3,scalar16,1,6.11375,1,0.360349,0.0155,1,0,random_scalar16
a_min_038454,20260515,queued-8,0.1,0.9,random,eval_054,13,13,cand_lan_a_brtxint8,3,scalar16,1,1.67214,1,0.360349,0.0155,1,0,random_scalar16
a_min_038455,20260515,queued-8,0.1,0.9,random,eval_055,13,13,cand_lan_e_f,3,scalar16,1,1.35665,1,0.360349,0.0165,1,0,random_scalar16
a_min_038456,20260515,queued-8,0.1,0.9,random,eval_056,13,13,cand_lan_e_f,3,scalar16,1,2.2843,1,0.360349,0.0165,1,0,random_scalar16
a_min_038457,20260515,queued-8,0.1,0.9,random,eval_057,13,13,cand_wan_a_d,3,scalar16,1,1.13965,1,0.360349,0.009,1,0,random_scalar16
a_min_038458,20260515,queued-8,0.1,0.9,random,eval_058,13,13,cand_lan_b_d,3,scalar16,1,2.29876,1,0.360349,0.0245,1,0,random_scalar16
a_min_038459,20260515,queued-8,0.1,0.9,random,eval_059,13,13,cand_wan_a_b,3,scalar16,1,2.64328,1,0.360349,0.015,1,0,random_scalar16
a_min_038460,20260515,queued-8,0.1,0.9,random,eval_060,13,13,cand_lan_e_f,3,scalar16,1,2.96222,1,0.360349,0.0165,1,0,random_scalar16
a_min_038461,20260515,queued-8,0.1,0.9,random,eval_061,13,13,cand_wan_a_b,3,scalar16,1,3.67739,1,0.360349,0.015,1,0,random_scalar16
a_min_038462,20260515,queued-8,0.1,0.9,random,eval_062,13,13,cand_wan_a_c,3,scalar16,1,6.94372,1,0.360349,0.011,1,0,random_scalar16
a_min_038463,20260515,queued-8,0.1,0.9,random,eval_063,13,13,cand_lan_a_b,3,scalar16,1,2.5224,1,0.360349,0.015,1,0,random_scalar16
a_min_038464,20260515,queued-8,0.1,0.9,random,eval_064,13,13,cand_lan_a_b,3,scalar16,1,3.46451,1,0.360349,0.015,1,0,random_scalar16
a_min_038465,20260515,queued-8,0.1,0.9,random,eval_065,13,13,cand_lan_a_brtxint8,3,scalar16,1,2.13114,1,0.360349,0.0155,1,0,random_scalar16
a_min_038466,20260515,queued-8,0.1,0.9,random,eval_066,13,13,cand_lan_a_brtxint8,3,scalar16,1,3.08978,1,0.360349,0.0155,1,0,random_scalar16
a_min_038467,20260515,queued-8,0.1,0.9,random,eval_067,13,13,cand_wan_a_brtxint8,3,scalar16,1,6.66655,1,0.360349,0.0155,1,0,random_scalar16
a_min_038468,20260515,queued-8,0.1,0.9,random,eval_068,13,13,cand_wan_b_d,3,scalar16,1,2.66325,1,0.360349,0.0245,1,0,random_scalar16
a_min_038469,20260515,queued-8,0.1,0.9,random,eval_069,13,13,cand_wan_a_b,3,scalar16,1,4.46303,1,0.360349,0.015,1,0,random_scalar16
a_min_038470,20260515,queued-8,0.1,0.9,random,eval_070,13,13,cand_homo_ff,1,scalar16,1,2.15124,1,0.360349,0.0,0,1,random_scalar16
a_min_038471,20260515,queued-8,0.1,0.9,random,eval_071,13,13,cand_wan_a_d,3,scalar16,1,1.95745,1,0.360349,0.009,1,0,random_scalar16
a_min_038472,20260515,queued-8,0.1,0.9,random,eval_072,13,13,cand_wan_a_d,3,scalar16,1,3.02543,1,0.360349,0.009,1,0,random_scalar16
a_min_038473,20260515,queued-8,0.1,0.9,random,eval_073,13,13,cand_lan_a_brtxint8,3,scalar16,1,3.79878,1,0.360349,0.0155,1,0,random_scalar16
a_min_038474,20260515,queued-8,0.1,0.9,random,eval_074,13,13,cand_wan_a_c,3,scalar16,1,7.52832,1,0.360349,0.011,1,0,random_scalar16
a_min_038475,20260515,queued-8,0.1,0.9,random,eval_075,13,13,cand_lan_a_b,3,scalar16,1,3.9068,1,0.360349,0.015,1,0,random_scalar16
a_min_038476,20260515,queued-8,0.1,0.9,random,eval_076,13,13,cand_lan_a_d,3,scalar16,1,5.56819,1,0.360349,0.009,1,0,random_scalar16
a_min_038477,20260515,queued-8,0.1,0.9,random,eval_077,13,13,cand_wan_a_b,3,scalar16,1,5.24912,1,0.360349,0.015,1,0,random_scalar16
a_min_038478,20260515,queued-8,0.1,0.9,random,eval_078,13,13,cand_lan_a_d,3,scalar16,1,6.5457,1,0.360349,0.009,1,0,random_scalar16
a_min_038479,20260515,queued-8,0.1,0.9,random,eval_079,13,13,cand_lan_a_b,3,scalar16,1,4.85053,1,0.360349,0.015,1,0,random_scalar16
a_min_038480,20260515,queued-8,0.1,0.9,random,eval_080,13,13,cand_wan_e_f,3,scalar16,1,6.92136,1,0.360349,0.0165,1,0,random_scalar16
a_min_038481,20260515,queued-8,0.1,0.9,random,eval_081,13,13,cand_wan_a_brtxint8,3,scalar16,1,7.21827,1,0.360349,0.0155,1,0,random_scalar16
a_min_038482,20260515,queued-8,0.1,0.9,random,eval_082,13,13,cand_wan_a_d,3,scalar16,1,3.59413,1,0.360349,0.009,1,0,random_scalar16
