pair_id,pair_label,variant,family,prompt_id,checkpoint,gap_metric,gap_value,threshold,over_threshold
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_016,C2,mean_sampled_abs_gap,0.017601013,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_016,C3,mean_sampled_abs_gap,0.028281368,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_017,C1,mean_sampled_abs_gap,0.009050369,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_017,C2,mean_sampled_abs_gap,0.026947021,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_017,C3,mean_sampled_abs_gap,0.028654772,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_018,C1,mean_sampled_abs_gap,0.01007843,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_018,C2,mean_sampled_abs_gap,0.045280457,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_018,C3,mean_sampled_abs_gap,0.050147508,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_019,C1,mean_sampled_abs_gap,0.009208679,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_019,C2,mean_sampled_abs_gap,0.027485847,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_019,C3,mean_sampled_abs_gap,0.029283496,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_020,C1,mean_sampled_abs_gap,0.010665894,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_020,C2,mean_sampled_abs_gap,0.01889801,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_020,C3,mean_sampled_abs_gap,0.027215894,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_021,C1,mean_sampled_abs_gap,0.013875961,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_021,C2,mean_sampled_abs_gap,0.042953491,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_021,C3,mean_sampled_abs_gap,0.052917663,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_022,C1,mean_sampled_abs_gap,0.016265869,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_022,C2,mean_sampled_abs_gap,0.03370285,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_022,C3,mean_sampled_abs_gap,0.028984461,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_023,C1,mean_sampled_abs_gap,0.011964798,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_023,C2,mean_sampled_abs_gap,0.046020508,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_023,C3,mean_sampled_abs_gap,0.050121938,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_024,C1,mean_sampled_abs_gap,0.010616302,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_024,C2,mean_sampled_abs_gap,0.038970947,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_024,C3,mean_sampled_abs_gap,0.030505246,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_025,C1,mean_sampled_abs_gap,0.012752533,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_025,C2,mean_sampled_abs_gap,0.050426483,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_025,C3,mean_sampled_abs_gap,0.046265728,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_026,C1,mean_sampled_abs_gap,0.011636734,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_026,C2,mean_sampled_abs_gap,0.043731689,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_026,C3,mean_sampled_abs_gap,0.044454621,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_027,C1,mean_sampled_abs_gap,0.012489319,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_027,C2,mean_sampled_abs_gap,0.033615112,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_027,C3,mean_sampled_abs_gap,0.033984645,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_028,C1,mean_sampled_abs_gap,0.010784149,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_028,C2,mean_sampled_abs_gap,0.039642334,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_028,C3,mean_sampled_abs_gap,0.037140827,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_029,C1,mean_sampled_abs_gap,0.010902405,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_029,C2,mean_sampled_abs_gap,0.031677246,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_029,C3,mean_sampled_abs_gap,0.084948778,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_030,C1,mean_sampled_abs_gap,0.012040615,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_030,C2,mean_sampled_abs_gap,0.045539856,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_030,C3,mean_sampled_abs_gap,0.046146016,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_031,C1,mean_sampled_abs_gap,0.017982483,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_031,C2,mean_sampled_abs_gap,0.028572083,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_031,C3,mean_sampled_abs_gap,0.048162148,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_032,C1,mean_sampled_abs_gap,0.01537323,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_032,C2,mean_sampled_abs_gap,0.034099579,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_032,C3,mean_sampled_abs_gap,0.038667735,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_033,C1,mean_sampled_abs_gap,0.01335144,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_033,C2,mean_sampled_abs_gap,0.035388947,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_033,C3,mean_sampled_abs_gap,0.06948299,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_034,C1,mean_sampled_abs_gap,0.013374329,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_034,C2,mean_sampled_abs_gap,0.033035278,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_034,C3,mean_sampled_abs_gap,0.0450559,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_035,C1,mean_sampled_abs_gap,0.013664246,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_035,C2,mean_sampled_abs_gap,0.051513672,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_035,C3,mean_sampled_abs_gap,0.05227648,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_036,C1,mean_sampled_abs_gap,0.012268066,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_036,C2,mean_sampled_abs_gap,0.039123535,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_036,C3,mean_sampled_abs_gap,0.060294955,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_037,C1,mean_sampled_abs_gap,0.015241623,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_037,C2,mean_sampled_abs_gap,0.036369324,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_037,C3,mean_sampled_abs_gap,0.028237112,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_038,C1,mean_sampled_abs_gap,0.01051712,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_038,C2,mean_sampled_abs_gap,0.030212402,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_038,C3,mean_sampled_abs_gap,0.026904182,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_039,C1,mean_sampled_abs_gap,0.011768341,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_039,C2,mean_sampled_abs_gap,0.031997681,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_039,C3,mean_sampled_abs_gap,0.036046006,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_040,C1,mean_sampled_abs_gap,0.012969971,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_040,C2,mean_sampled_abs_gap,0.037475586,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_040,C3,mean_sampled_abs_gap,0.044023594,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_041,C1,mean_sampled_abs_gap,0.015853882,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_041,C2,mean_sampled_abs_gap,0.031158447,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_041,C3,mean_sampled_abs_gap,0.034281013,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_042,C1,mean_sampled_abs_gap,0.018386841,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_042,C2,mean_sampled_abs_gap,0.032089233,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_042,C3,mean_sampled_abs_gap,0.03626069,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_043,C1,mean_sampled_abs_gap,0.013877869,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_043,C2,mean_sampled_abs_gap,0.035713196,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_043,C3,mean_sampled_abs_gap,0.030715603,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_044,C1,mean_sampled_abs_gap,0.016471863,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_044,C2,mean_sampled_abs_gap,0.027610779,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_044,C3,mean_sampled_abs_gap,0.030032703,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_045,C1,mean_sampled_abs_gap,0.017471313,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_045,C2,mean_sampled_abs_gap,0.028388977,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_045,C3,mean_sampled_abs_gap,0.031165173,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_046,C1,mean_sampled_abs_gap,0.020324707,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_046,C2,mean_sampled_abs_gap,0.030021667,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_046,C3,mean_sampled_abs_gap,0.039261979,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_047,C1,mean_sampled_abs_gap,0.01492691,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_047,C2,mean_sampled_abs_gap,0.016067505,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_047,C3,mean_sampled_abs_gap,0.042209971,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_048,C1,mean_sampled_abs_gap,0.020576477,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_048,C2,mean_sampled_abs_gap,0.031967163,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_048,C3,mean_sampled_abs_gap,0.05805066,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_049,C1,mean_sampled_abs_gap,0.01968956,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_049,C2,mean_sampled_abs_gap,0.021751404,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_049,C3,mean_sampled_abs_gap,0.040720638,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_050,C1,mean_sampled_abs_gap,0.015113831,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_050,C2,mean_sampled_abs_gap,0.031608582,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_050,C3,mean_sampled_abs_gap,0.033909527,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_051,C1,mean_sampled_abs_gap,0.020301819,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_051,C2,mean_sampled_abs_gap,0.035797119,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_051,C3,mean_sampled_abs_gap,0.041144732,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_052,C1,mean_sampled_abs_gap,0.017944336,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_052,C2,mean_sampled_abs_gap,0.02520752,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_052,C3,mean_sampled_abs_gap,0.039111408,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_053,C1,mean_sampled_abs_gap,0.019300461,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_053,C2,mean_sampled_abs_gap,0.031360626,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_053,C3,mean_sampled_abs_gap,0.0289192,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_054,C1,mean_sampled_abs_gap,0.017793655,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_054,C2,mean_sampled_abs_gap,0.033287048,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_054,C3,mean_sampled_abs_gap,0.022948512,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_055,C1,mean_sampled_abs_gap,0.016735077,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_055,C2,mean_sampled_abs_gap,0.032455444,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_055,C3,mean_sampled_abs_gap,0.030016874,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_056,C1,mean_sampled_abs_gap,0.017638683,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_056,C2,mean_sampled_abs_gap,0.036056519,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_056,C3,mean_sampled_abs_gap,0.039493824,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_057,C1,mean_sampled_abs_gap,0.016744614,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_057,C2,mean_sampled_abs_gap,0.026794434,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_057,C3,mean_sampled_abs_gap,0.038426076,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_058,C1,mean_sampled_abs_gap,0.014217377,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_058,C2,mean_sampled_abs_gap,0.022247314,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_058,C3,mean_sampled_abs_gap,0.036904988,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_059,C1,mean_sampled_abs_gap,0.019573212,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_059,C2,mean_sampled_abs_gap,0.021087646,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_059,C3,mean_sampled_abs_gap,0.038482343,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_060,C1,mean_sampled_abs_gap,0.015691757,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_060,C2,mean_sampled_abs_gap,0.030914307,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_060,C3,mean_sampled_abs_gap,0.04519475,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_061,C1,mean_sampled_abs_gap,0.014610291,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_061,C2,mean_sampled_abs_gap,0.028137207,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_061,C3,mean_sampled_abs_gap,0.026987935,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_062,C1,mean_sampled_abs_gap,0.014160156,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_062,C2,mean_sampled_abs_gap,0.037592888,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_062,C3,mean_sampled_abs_gap,0.040143989,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_063,C1,mean_sampled_abs_gap,0.015490532,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_063,C2,mean_sampled_abs_gap,0.040370941,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_063,C3,mean_sampled_abs_gap,0.110788549,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_064,C1,mean_sampled_abs_gap,0.011615276,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_064,C2,mean_sampled_abs_gap,0.031913757,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_064,C3,mean_sampled_abs_gap,0.047686803,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_065,C1,mean_sampled_abs_gap,0.01220417,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_065,C2,mean_sampled_abs_gap,0.029443741,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_065,C3,mean_sampled_abs_gap,0.040713577,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_066,C1,mean_sampled_abs_gap,0.015014648,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_066,C2,mean_sampled_abs_gap,0.023525238,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_066,C3,mean_sampled_abs_gap,0.066003115,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_067,C1,mean_sampled_abs_gap,0.012454987,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_067,C2,mean_sampled_abs_gap,0.028198242,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_067,C3,mean_sampled_abs_gap,0.031853442,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_068,C1,mean_sampled_abs_gap,0.01881218,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_068,C2,mean_sampled_abs_gap,0.032348633,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_068,C3,mean_sampled_abs_gap,0.044443015,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_069,C1,mean_sampled_abs_gap,0.013134003,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_069,C2,mean_sampled_abs_gap,0.024505615,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_069,C3,mean_sampled_abs_gap,0.037035768,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_070,C1,mean_sampled_abs_gap,0.014316559,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_070,C2,mean_sampled_abs_gap,0.035411835,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_070,C3,mean_sampled_abs_gap,0.055534557,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_071,C1,mean_sampled_abs_gap,0.013339996,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_071,C2,mean_sampled_abs_gap,0.022438049,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_071,C3,mean_sampled_abs_gap,0.033666785,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_072,C1,mean_sampled_abs_gap,0.014909744,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_072,C2,mean_sampled_abs_gap,0.025367737,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_072,C3,mean_sampled_abs_gap,0.048321892,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_073,C1,mean_sampled_abs_gap,0.016811371,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_073,C2,mean_sampled_abs_gap,0.020263672,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_073,C3,mean_sampled_abs_gap,0.031259366,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_074,C1,mean_sampled_abs_gap,0.015697479,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_074,C2,mean_sampled_abs_gap,0.026313782,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_074,C3,mean_sampled_abs_gap,0.029878645,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_075,C1,mean_sampled_abs_gap,0.014328003,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_075,C2,mean_sampled_abs_gap,0.030185699,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_075,C3,mean_sampled_abs_gap,0.026983372,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_076,C1,mean_sampled_abs_gap,0.013246536,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_076,C2,mean_sampled_abs_gap,0.023300171,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_076,C3,mean_sampled_abs_gap,0.032509766,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_077,C1,mean_sampled_abs_gap,0.015082836,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_077,C2,mean_sampled_abs_gap,0.022590637,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_077,C3,mean_sampled_abs_gap,0.033809318,5.78125,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar64,scalar,eval_078,C1,mean_sampled_abs_gap,0.013065338,5.78125,0
