prompt_id,checkpoint,N,K,rho,support,selected_candidate,candidate_portfolio,threshold,honest_fpr,adaptive_detection_rate,selection_detection_rate,honest_full_energy,attacked_full_energy,relative_l2,residual_dot,residual_cosine,median_estimator_relative_error,p90_estimator_relative_error,selection_draws,test_draws,projection_family
eval_001,prefill__C1,16384,8,0.05,1,2,8,8.138016426037555e-05,0.01171875,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.3396539576834984,0.7672197697318124,64,512,lut16
eval_001,prefill__C1,16384,16,0.05,1,5,8,6.733398826356121e-05,0.01171875,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.23151282266349676,0.5420125354861024,64,512,lut16
eval_001,prefill__C1,16384,32,0.05,1,3,8,5.549234311351519e-05,0.0390625,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.1564067314688503,0.36799017173035314,64,512,lut16
eval_001,prefill__C1,16384,64,0.05,1,3,8,5.289751791607789e-05,0.009765625,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.1100997362759366,0.277562290198382,64,512,lut16
eval_001,prefill__C1,16384,1,0.05,16,0,8,0.0002378352294877678,0.005859375,0.765625,0.640625,3.788488441181147e-05,0.002537884884411812,0.05,-6.5052130349130266e-18,-1.290145217005277e-18,0.8120098006887106,1.5517162959618553,64,512,lut16
eval_001,prefill__C1,16384,2,0.05,16,5,8,0.00017098889857114285,0.0078125,0.9453125,0.890625,3.788488441181147e-05,0.002537884884411811,0.049999999999999996,-1.3010426069826053e-18,-2.580290434010554e-19,0.6534753363011575,1.4141972899125799,64,512,lut16
eval_001,prefill__C1,16384,4,0.05,16,7,8,0.00010531795613451021,0.009765625,0.998046875,0.984375,3.788488441181147e-05,0.002537884884411811,0.049999999999999996,-1.0842021724855044e-18,-2.1502420283421283e-19,0.4473047989635643,0.9302879426054634,64,512,lut16
eval_001,prefill__C1,16384,8,0.05,16,7,8,8.138016426037555e-05,0.01171875,1.0,1.0,3.788488441181147e-05,0.002537884884411811,0.049999999999999996,-1.0842021724855044e-18,-2.1502420283421283e-19,0.3183130472536131,0.7085475846332467,64,512,lut16
eval_001,prefill__C1,16384,16,0.05,16,0,8,6.733398826356121e-05,0.01171875,1.0,1.0,3.788488441181147e-05,0.002537884884411812,0.05,-6.5052130349130266e-18,-1.290145217005277e-18,0.23216646342176522,0.5467038314010566,64,512,lut16
eval_001,prefill__C1,16384,32,0.05,16,7,8,5.549234311351519e-05,0.0390625,1.0,1.0,3.788488441181147e-05,0.002537884884411811,0.049999999999999996,-1.0842021724855044e-18,-2.1502420283421283e-19,0.15725997934759844,0.37504847267333347,64,512,lut16
eval_001,prefill__C1,16384,64,0.05,16,7,8,5.289751791607789e-05,0.009765625,1.0,1.0,3.788488441181147e-05,0.002537884884411811,0.049999999999999996,-1.0842021724855044e-18,-2.1502420283421283e-19,0.10932530241804858,0.28184565196700295,64,512,lut16
eval_001,prefill__C1,16384,1,0.05,256,5,8,0.0002378352294877678,0.005859375,0.763671875,0.6875,3.788488441181147e-05,0.002537884884411812,0.05,-2.6020852139652106e-18,-5.160580868021108e-19,0.8504865807860958,1.7364186642569719,64,512,lut16
eval_001,prefill__C1,16384,2,0.05,256,3,8,0.00017098889857114285,0.0078125,0.9296875,0.859375,3.788488441181147e-05,0.002537884884411812,0.05,0.0,0.0,0.6348710326300917,1.1457848955040582,64,512,lut16
