workload_id,policy,task_id,client_profile,required_width,placement_id,placement_label,pair_id,variant,decision_mode,risk_class,group_width,arrival_s,queue_wait_s,task_latency_s,success,challenge,verification_risk,false_dispute_risk,material_tpr_min,feasible_under_alpha_beta,verifier_workload_ms,completion_utility
single_task,network_aware,eval_155,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,770.0,0.0,1.25271,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_156,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,775.0,0.0,1.24875,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_157,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,780.0,0.0,1.27251,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_158,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,785.0,0.0,1.27053,0,0,0.09,0.09,0.555,0,2.602692,-0.009
single_task,network_aware,eval_159,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,790.0,0.0,1.26855,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_160,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,795.0,0.0,1.25172,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_161,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,800.0,0.0,1.26162,0,0,0.09,0.09,0.555,0,2.602692,-0.009
single_task,network_aware,eval_162,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,805.0,0.0,1.2636,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_163,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,810.0,0.0,1.26162,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_164,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,815.0,0.0,1.26162,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_165,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,820.0,0.0,1.26261,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_166,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,825.0,0.0,1.25865,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_167,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,830.0,0.0,1.28241,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_168,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,835.0,0.0,1.28043,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_169,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,840.0,0.0,1.27845,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_170,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,845.0,0.0,1.26162,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_171,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,850.0,0.0,1.25865,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_172,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,855.0,0.0,1.26063,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_173,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,860.0,0.0,1.25865,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_174,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,865.0,0.0,1.25865,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_175,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,870.0,0.0,1.25964,1,1,0.09,0.09,0.555,0,6.764384,0.841
single_task,network_aware,eval_176,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,875.0,0.0,1.25568,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_177,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,880.0,0.0,1.27944,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_178,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,885.0,0.0,1.27746,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_179,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,890.0,0.0,1.27548,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_180,WAN,1,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,895.0,0.0,1.25865,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_181,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,900.0,0.0,1.26756,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_182,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,905.0,0.0,1.26954,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_183,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,910.0,0.0,1.26756,1,1,0.09,0.09,0.555,0,6.764384,0.841
single_task,network_aware,eval_184,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,915.0,0.0,1.26756,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_185,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,920.0,0.0,1.26855,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_186,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,925.0,0.0,1.26459,1,1,0.09,0.09,0.555,0,6.764384,0.841
single_task,network_aware,eval_187,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,930.0,0.0,1.28835,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_188,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,935.0,0.0,1.28637,0,0,0.09,0.09,0.555,0,2.602692,-0.009
single_task,network_aware,eval_189,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,940.0,0.0,1.28439,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_190,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,945.0,0.0,1.26756,1,1,0.09,0.09,0.555,0,6.764384,0.841
single_task,network_aware,eval_191,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,950.0,0.0,1.26756,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_192,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,955.0,0.0,1.26954,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_193,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,960.0,0.0,1.26756,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_194,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,965.0,0.0,1.26756,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_195,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,970.0,0.0,1.26855,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_196,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,975.0,0.0,1.26459,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_197,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,980.0,0.0,1.28835,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_198,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,985.0,0.0,1.28637,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_199,WAN,3,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,990.0,0.0,1.28439,1,0,0.09,0.09,0.555,0,2.602692,0.991
single_task,network_aware,eval_200,WAN,2,wan_ad_scalar16,WAN A/D scalar16,t4strict_pair_a_vs_d_40_200,scalar16,direct,high-risk,3,995.0,0.0,1.26756,0,0,0.09,0.09,0.555,0,2.602692,-0.009
single_task,risk_constrained,eval_001,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,feasible_only,low-risk,3,0.0,0.0,1.05564,1,0,0.02,0.02,1.0,1,2.631514,0.998
single_task,risk_constrained,eval_002,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,feasible_only,low-risk,3,5.0,0.0,1.05758,1,0,0.02,0.02,1.0,1,2.631514,0.998
single_task,risk_constrained,eval_003,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,feasible_only,low-risk,3,10.0,0.0,1.05564,1,0,0.02,0.02,1.0,1,2.631514,0.998
single_task,risk_constrained,eval_004,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,feasible_only,low-risk,3,15.0,0.0,1.05564,1,0,0.02,0.02,1.0,1,2.631514,0.998
single_task,risk_constrained,eval_005,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,feasible_only,low-risk,3,20.0,0.0,1.05661,1,0,0.02,0.02,1.0,1,2.631514,0.998
single_task,risk_constrained,eval_006,LAN,2,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,feasible_only,low-risk,1,25.0,0.0,0.85331,0,0,0.0,0.0,1.0,1,2.480402,0.0
single_task,risk_constrained,eval_007,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,feasible_only,low-risk,3,30.0,0.0,1.07601,1,0,0.02,0.02,1.0,1,2.631514,0.998
single_task,risk_constrained,eval_008,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,feasible_only,low-risk,3,35.0,0.0,1.07407,1,0,0.02,0.02,1.0,1,2.631514,0.998
single_task,risk_constrained,eval_009,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,feasible_only,low-risk,3,40.0,0.0,1.07213,1,0,0.02,0.02,1.0,1,2.631514,0.998
single_task,risk_constrained,eval_010,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,feasible_only,low-risk,3,45.0,0.0,1.05564,1,0,0.02,0.02,1.0,1,2.631514,0.998
single_task,risk_constrained,eval_011,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,feasible_only,low-risk,1,50.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,2.480402,1.0
single_task,risk_constrained,eval_012,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,feasible_only,low-risk,1,55.0,0.0,0.84155,1,0,0.0,0.0,1.0,1,2.480402,1.0
single_task,risk_constrained,eval_013,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,feasible_only,low-risk,1,60.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,2.480402,1.0
single_task,risk_constrained,eval_014,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,feasible_only,low-risk,1,65.0,0.0,0.83987,1,0,0.0,0.0,1.0,1,2.480402,1.0
single_task,risk_constrained,eval_015,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,feasible_only,low-risk,1,70.0,0.0,0.84071,1,0,0.0,0.0,1.0,1,2.480402,1.0
single_task,risk_constrained,eval_016,LAN,1,lan_single_homo_scalar16,LAN single-node homo scalar16,single_homo,scalar16,feasible_only,low-risk,1,75.0,0.0,0.83735,1,0,0.0,0.0,1.0,1,2.480402,1.0
single_task,risk_constrained,eval_017,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,feasible_only,low-risk,3,80.0,0.0,1.05758,1,0,0.02,0.02,1.0,1,2.631514,0.998
single_task,risk_constrained,eval_018,LAN,3,lan_ab_projcos4,LAN A/B projcos4,t4strict_pair_a_vs_b_40_200,projcos4,feasible_only,low-risk,3,85.0,0.0,1.05564,1,0,0.02,0.02,1.0,1,2.631514,0.998
