policy,task_id,candidate_id,admitted,selected,latency_s,goodput,infeasible_usage,false_risk,verify_ms,sketch,reason,workload,alpha,seed
cost_only_scalar,eval_060,trace_lan_a_b,1,1,46.82011,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_061,trace_lan_f_f,1,1,11.03757,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_062,trace_lan_f_f,1,1,11.87156,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_063,trace_lan_f_f,1,1,12.70387,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_064,trace_lan_f_f,1,1,13.53618,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_065,trace_lan_f_f,1,1,14.11933,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_066,trace_lan_f_f,1,1,14.94912,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_067,trace_lan_a_b,1,1,47.61896,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_068,trace_lan_a_b,1,1,48.66587,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_069,trace_lan_a_b,1,1,49.71084,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_070,trace_lan_f_f,1,1,15.78143,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_071,trace_lan_f_f,1,1,16.61458,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_072,trace_lan_f_f,1,1,17.44941,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_073,trace_lan_f_f,1,1,18.03256,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_074,trace_lan_f_f,1,1,18.86571,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_075,trace_lan_f_f,1,1,19.6997,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_076,trace_lan_f_f,1,1,20.53033,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_077,trace_lan_a_b,1,1,50.51066,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_078,trace_lan_a_b,1,1,51.55854,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_079,trace_lan_a_b,1,1,52.60448,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_080,trace_lan_f_f,1,1,21.36348,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_081,trace_lan_f_f,1,1,21.95335,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_082,trace_lan_f_f,1,1,22.7949,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_083,trace_lan_f_f,1,1,23.63477,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_084,trace_lan_f_f,1,1,24.47464,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_085,trace_lan_f_f,1,1,25.31535,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_086,trace_lan_f_f,1,1,26.1527,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_087,trace_lan_a_b,1,1,53.41206,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_088,trace_lan_a_b,1,1,54.4677,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_089,trace_lan_a_b,1,1,55.2714,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_090,trace_lan_f_f,1,1,26.74257,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_091,trace_lan_f_f,1,1,27.58412,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_092,trace_lan_a_b,1,1,56.31249,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_093,trace_lan_f_f,1,1,28.42567,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_094,trace_lan_f_f,1,1,29.26722,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_095,trace_lan_a_b,1,1,57.35261,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_096,trace_lan_f_f,1,1,30.10625,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_097,trace_lan_a_b,1,1,58.16213,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_098,trace_lan_a_b,1,1,59.21971,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_099,trace_lan_a_b,1,1,60.27535,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_100,trace_lan_f_f,1,1,30.6978,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_101,trace_lan_f_f,1,1,31.53179,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_102,trace_lan_f_f,1,1,32.36746,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_103,trace_lan_f_f,1,1,33.20145,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_104,trace_lan_f_f,1,1,34.03544,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_105,trace_lan_f_f,1,1,34.62027,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_106,trace_lan_f_f,1,1,35.45174,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_107,trace_lan_a_b,1,1,61.07614,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_108,trace_lan_a_b,1,1,62.12499,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_109,trace_lan_a_b,1,1,63.1719,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_110,trace_lan_f_f,1,1,36.28573,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_111,trace_lan_f_f,1,1,37.12056,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_112,trace_lan_f_f,1,1,37.95707,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_113,trace_lan_f_f,1,1,38.5419,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_114,trace_lan_f_f,1,1,39.37673,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_115,trace_lan_f_f,1,1,40.2124,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_116,trace_lan_f_f,1,1,41.04471,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_117,trace_lan_a_b,1,1,63.97366,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_118,trace_lan_a_b,1,1,65.02348,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_119,trace_lan_a_b,1,1,66.07136,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_120,trace_lan_f_f,1,1,41.87954,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_121,trace_lan_f_f,1,1,42.46941,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_122,trace_lan_f_f,1,1,43.31096,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_123,trace_lan_f_f,1,1,44.15083,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_124,trace_lan_f_f,1,1,44.9907,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_125,trace_lan_f_f,1,1,45.83141,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_126,trace_lan_f_f,1,1,46.66876,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_127,trace_lan_a_b,1,1,66.87894,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_128,trace_lan_a_b,1,1,67.93458,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_129,trace_lan_a_b,1,1,68.73828,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_130,trace_lan_f_f,1,1,47.25863,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_131,trace_lan_a_b,1,1,69.78034,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_132,trace_lan_a_b,1,1,70.82434,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_133,trace_lan_a_b,1,1,71.8664,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_134,trace_lan_a_b,1,1,72.90846,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_135,trace_lan_a_b,1,1,73.95149,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_136,trace_lan_f_f,1,1,48.10018,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_137,trace_lan_a_b,1,1,74.76392,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_138,trace_lan_a_b,1,1,75.82441,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_139,trace_lan_a_b,1,1,76.88296,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_140,trace_lan_a_b,1,1,77.92502,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_141,trace_lan_f_f,1,1,48.68333,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_142,trace_lan_f_f,1,1,49.51816,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_143,trace_lan_f_f,1,1,50.35131,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_144,trace_lan_f_f,1,1,51.18446,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_145,trace_lan_f_f,1,1,51.76845,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_146,trace_lan_f_f,1,1,52.59908,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_147,trace_lan_a_b,1,1,78.72484,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_148,trace_lan_a_b,1,1,79.77272,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_149,trace_lan_a_b,1,1,80.81866,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_150,trace_lan_f_f,1,1,53.43223,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_151,trace_lan_f_f,1,1,54.2679,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_152,trace_lan_f_f,1,1,55.10525,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_153,trace_lan_f_f,1,1,55.69092,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_154,trace_lan_f_f,1,1,56.52659,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_155,trace_lan_f_f,1,1,57.3631,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_156,trace_lan_f_f,1,1,58.19625,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_157,trace_lan_a_b,1,1,81.62139,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_158,trace_lan_a_b,1,1,82.67218,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_159,trace_lan_a_b,1,1,83.72103,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_160,trace_lan_f_f,1,1,59.03192,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_161,trace_lan_a_b,1,1,84.51309,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_162,trace_lan_a_b,1,1,85.55709,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_163,trace_lan_a_b,1,1,86.59915,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_164,trace_lan_a_b,1,1,87.64121,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_165,trace_lan_a_b,1,1,88.68424,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_166,trace_lan_f_f,1,1,59.62347,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_167,trace_lan_a_b,1,1,89.74667,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_168,trace_lan_a_b,1,1,90.80716,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_169,trace_lan_a_b,1,1,91.61571,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_170,trace_lan_a_b,1,1,92.65777,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_171,trace_lan_f_f,1,1,60.21502,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_172,trace_lan_a_b,1,1,93.69886,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_173,trace_lan_f_f,1,1,61.05657,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_174,trace_lan_f_f,1,1,61.89812,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_175,trace_lan_a_b,1,1,94.73898,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_176,trace_lan_f_f,1,1,62.73715,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_177,trace_lan_a_b,1,1,95.5485,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_178,trace_lan_a_b,1,1,96.60608,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_179,trace_lan_a_b,1,1,97.66172,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_180,trace_lan_f_f,1,1,63.3287,1.0,0.0,0.0,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_181,trace_lan_a_b,1,1,98.7096,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_182,trace_lan_a_b,1,1,99.75942,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_183,trace_lan_a_b,1,1,100.8073,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_184,trace_lan_a_b,1,1,101.85518,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_185,trace_lan_a_b,1,1,102.65403,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_186,trace_lan_a_b,1,1,103.699,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_187,trace_lan_a_b,1,1,104.76725,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_188,trace_lan_a_b,1,1,105.83356,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_189,trace_lan_a_b,1,1,106.89793,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_190,trace_lan_a_b,1,1,107.94581,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_191,trace_lan_a_b,1,1,108.99369,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_192,trace_lan_a_b,1,1,110.04351,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_193,trace_lan_a_b,1,1,110.84139,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_194,trace_lan_a_b,1,1,111.88927,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_195,trace_lan_a_b,1,1,112.93812,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_196,trace_lan_a_b,1,1,113.98309,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_197,trace_lan_a_b,1,1,115.05134,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_198,trace_lan_a_b,1,1,116.11765,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_199,trace_lan_a_b,1,1,117.18202,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
cost_only_scalar,eval_200,trace_lan_a_b,1,1,118.2299,1.0,1.0,0.015,0.360349,scalar16,cost_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_001,trace_lan_a_b,1,1,1.05564,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_002,trace_lan_a_b,1,1,2.11322,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_003,trace_lan_a_b,1,1,3.16886,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_004,trace_lan_a_b,1,1,4.2245,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_005,trace_lan_a_b,1,1,5.28111,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_006,trace_lan_a_b,1,1,6.33384,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_007,trace_lan_a_b,1,1,7.40985,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_008,trace_lan_a_b,1,1,8.48392,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_009,trace_lan_a_b,1,1,9.30605,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_010,trace_lan_a_b,1,1,10.36169,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_011,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_012,trace_lan_f_f,1,1,1.68142,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_013,trace_lan_f_f,1,1,2.52129,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_014,trace_lan_f_f,1,1,3.36116,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_015,trace_lan_f_f,1,1,4.20187,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_016,trace_lan_f_f,1,1,5.03922,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_017,trace_lan_a_b,1,1,11.16927,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_018,trace_lan_a_b,1,1,12.22491,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_019,trace_lan_a_b,1,1,13.27861,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_020,trace_lan_f_f,1,1,5.62909,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_021,trace_lan_f_f,1,1,6.4614,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_022,trace_lan_f_f,1,1,7.29539,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_023,trace_lan_f_f,1,1,8.1277,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_024,trace_lan_f_f,1,1,8.96001,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_025,trace_lan_f_f,1,1,9.54316,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_026,trace_lan_f_f,1,1,10.37295,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_027,trace_lan_a_b,1,1,14.07746,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_028,trace_lan_a_b,1,1,15.12437,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_029,trace_lan_a_b,1,1,16.16934,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_030,trace_lan_f_f,1,1,11.20526,1.0,0.0,0.0,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_031,trace_lan_a_b,1,1,17.21528,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_032,trace_lan_a_b,1,1,18.26316,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_033,trace_lan_a_b,1,1,19.0591,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_034,trace_lan_a_b,1,1,20.10504,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_035,trace_lan_a_b,1,1,21.15195,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_036,trace_lan_a_b,1,1,22.19498,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_037,trace_lan_a_b,1,1,23.26129,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_038,trace_lan_a_b,1,1,24.32566,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_039,trace_lan_a_b,1,1,25.38809,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_040,trace_lan_a_b,1,1,26.43403,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_041,trace_lan_a_b,1,1,27.22997,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
network_aware_scalar,eval_042,trace_lan_a_b,1,1,28.27785,1.0,1.0,0.015,0.360349,scalar16,network_scalar16,queued-8,0.2,20260513
